"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.270784740671592,0.373920289583432,0.607055453077366,0.07728839741055,0.169191711609945,0.360247236540796,0.0738742165402164,0.13596703207392,0.357661753788777,0.0249167114930451,0.0581364015195939,0.103172890944311
"2",1999,0.248139954241399,0.335123329828316,0.542483060611509,0.0790512864284754,0.170047613247906,0.234319204742362,0.0841101271788273,0.128095119138938,0.349090805221096,0.0284835994208997,0.0861959152706731,0.124384774143036
"3",2000,0.248108065753749,0.349301543937157,0.564406308128208,0.0848382533153255,0.161488897427372,0.232602814699988,0.0862107439394309,0.131772711430359,0.383842621271768,0.0197364224965309,0.0807611996123634,0.11073598189968
"4",2001,0.246388492473959,0.348669328527602,0.582954312784336,0.075373551148532,0.174320910804854,0.216632149019914,0.0816979798715574,0.114955511064266,0.405220406951862,0.0222787723562651,0.0351596577523689,0.129055487478586
"5",2002,0.255554014634098,0.32047292006434,0.577742342431053,0.0772790919801016,0.150204009988789,0.263026282894765,0.0878381435061677,0.194503381676546,0.366372504000675,0.0201577815483116,0.0507578944826973,0.128773497551506
"6",2003,0.243842491542621,0.358566140861321,0.634455487474209,0.0783267965531951,0.166660125890172,0.348856126635692,0.0835264132541657,0.165398569520805,0.332528041898878,0.0249868767429943,0.0661792973070435,0.105039232529251
"7",2004,0.252252439441783,0.315223332578667,0.567564122110185,0.0654294816244788,0.161696134197787,0.212414078894855,0.0930381426012566,0.172258665755253,0.345456070813647,0.0232520073294305,0.0617838111225121,0.187701445982394
"8",2005,0.230856241882063,0.330746769213285,0.561708199265175,0.0639721675329921,0.192612187606642,0.281385401563822,0.0810746012277033,0.150517848236076,0.353394882584884,0.0206787033561511,0.0592338142190712,0.0926894825730276
"9",2006,0.23552972739121,0.33386623779385,0.590076875818278,0.0666631496476567,0.17409918166199,0.27967499419952,0.0856278024889783,0.140118385699171,0.305788797005082,0.0237857419718955,0.0544458061611206,0.0857158161628568
"10",2007,0.229859617931564,0.310146449113758,0.55058637265766,0.0722255392322362,0.169859285993907,0.239972221880469,0.0774147064777821,0.150257020499878,0.330113764833648,0.0235384710787795,0.044382662967431,0.128779441441229
"11",2008,0.226892943241128,0.306667304289666,0.567887130459526,0.0730213783511013,0.184908046642988,0.264884229478839,0.0866482581673072,0.156714644149552,0.337730497702244,0.0270476088057442,0.0462899705749905,0.101990886150713
"12",2009,0.226454096504789,0.317099252002477,0.568519624200124,0.0695118351900866,0.197473284551544,0.240676937480078,0.0893881623871993,0.131767573234939,0.284387164358196,0.0272038403809393,0.0447304332433366,0.0697211651740889
"13",2010,0.230659818524506,0.300614890454548,0.528881544841903,0.0734282099953256,0.193172470551507,0.274271840988297,0.0839045188575588,0.14470893666485,0.301419039853491,0.0248320497010562,0.054082852793042,0.0991906229665685
"14",2011,0.234053250355727,0.298290018850835,0.527212125642482,0.0804721014697771,0.207300793756724,0.296213617520157,0.0849876705700606,0.126812107158884,0.27298221034099,0.0279545457231882,0.0540309104139384,0.086850581494686
"15",2012,0.237531994843979,0.326856177892843,0.540458048369726,0.0990662719195923,0.223314923682323,0.3209396733646,0.101998554235426,0.144399348034806,0.319284247783827,0.0316262536310065,0.0593337885551883,0.0897030683930676
"16",2013,0.248345771882226,0.359188524803526,0.600061826419368,0.115073389483933,0.248583955490596,0.39218724214624,0.0950046329769299,0.141304080796927,0.2989354737654,0.0332609390426543,0.056411322846214,0.0866336233367661
"17",2014,0.279407310604526,0.43474740059945,0.699149312910202,0.145098607122633,0.31262662628306,0.471497586768368,0.0964290483539684,0.154785637575899,0.325463284881652,0.035987985190287,0.052701321175261,0.0863232877195869
"18",2015,0.282311636133147,0.472844453902386,0.756528773492124,0.167650857567771,0.35570333197386,0.514514940068114,0.0939073067499994,0.151075369652501,0.297428263148685,0.0404022192800699,0.0637712206647548,0.0737321514708151
"19",2016,0.321878765113569,0.518239402484268,0.811998052228117,0.204062303333265,0.367351698267203,0.574908650628962,0.0969252957481918,0.133059846561162,0.265945037376038,0.0531688737653009,0.0714793126486944,0.0851715179811612
"20",2017,0.324834705698584,0.541034300401505,0.835406910014399,0.216657793971761,0.38071370024863,0.569647192798589,0.0978098883228505,0.153653606120681,0.326552585052082,0.0545189164889696,0.100350321995389,0.130927479029583
"21",2018,0.33710520548184,0.548079204149764,0.818875468246227,0.24147571153024,0.385042449231206,0.624076897668478,0.100861767150486,0.160098514254675,0.404295539227629,0.0531027397269732,0.103266078818389,0.154383848701792
"22",2019,0.339911609490039,0.540471333111202,0.786112585648694,0.239249034410369,0.414917138384931,0.669346846651734,0.11249014931852,0.181500373328586,0.392048147828569,0.0650122426540401,0.108580733227877,0.177075815391208
