"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.23246546678912,0.287628973630189,0.271462115082795,0.171865859064234,0.157495501992711,0.254698479583886,0.0734496138212222,0.0535729372995686,0.129079291357067,0.0463187589228999,0.0277474104713122,0.0557175775646239
"2",1999,0.206737155159129,0.268176209439875,0.371169535780433,0.211302876928044,0.187581572112897,0.238196249205823,0.105887899713267,0.0743365279715038,0.125331505337081,0.0398294941819438,0.0173794875002958,0.0219564238034311
"3",2000,0.239241248131849,0.258692765962986,0.374199397391941,0.189461174605295,0.236321553880822,0.322652763936278,0.135371660984641,0.0725114385910118,0.0830527752325462,0.0436185501162747,0.0311303447829413,0.041753374578261
"4",2001,0.269613482128511,0.308533326458728,0.371290946656152,0.148196631172175,0.265387680436765,0.404738442169149,0.084835718493653,0.0937131128762054,0.1017756209946,0.0183106756048029,0.0385896464676455,0.034597559911676
"5",2002,0.246548857729437,0.322189131297172,0.453765511301755,0.188635387509502,0.247371228608938,0.373365728014501,0.0653317634488502,0.0562282931034006,0.123840433668476,0.0202030777573276,0.0533207839015605,0.0573387503615773
"6",2003,0.290091883553315,0.277969428250287,0.43892665179431,0.211408896502003,0.253294091093226,0.325433529945033,0.0790857061944462,0.163666937946063,0.113657129176265,0.0166086582089581,0.0305907605998239,0.0814950481879826
"7",2004,0.278954020343223,0.298863471334205,0.452862427124969,0.201789772287795,0.297257557273383,0.416337603581931,0.0626833019697082,0.114514326670733,0.10148704916988,0.0152554289417819,0.0209739651941857,0.0365095860204339
"8",2005,0.309462418418599,0.367655469983582,0.452753276916071,0.237704427892613,0.338004878428469,0.413056422026214,0.0718939331131158,0.080736825389685,0.084159853864372,0.0198090696063109,0.0542634450495956,0.0482362639480405
"9",2006,0.337025601704397,0.402802184459362,0.522509306570669,0.279039380870228,0.342027011259241,0.458523617116545,0.0951777554316934,0.0873712658636078,0.108674695796749,0.0389033346018247,0.0592615585108016,0.0901519417437198
"10",2007,0.350725067505855,0.409745818366565,0.553317752929965,0.30752490200391,0.38828443020035,0.521813613427306,0.0916739100016113,0.129357088363619,0.139837155871609,0.0705125679374149,0.0522146920822656,0.126652938841345
"11",2008,0.37157022515561,0.408998243868691,0.54850330456971,0.318812587111193,0.391365268358978,0.525355384345229,0.100984823131579,0.125717234627073,0.217311615054004,0.0440022288061447,0.06313482703114,0.109174782361005
"12",2009,0.378661040565579,0.39230765510237,0.573287973389252,0.350112175346853,0.420282965883402,0.480404762978714,0.110087552036972,0.144379714949599,0.205353433717999,0.0792797238277393,0.0553299071060536,0.113553613290758
"13",2010,0.294961802845666,0.352102011123212,0.549314667442455,0.304163572926178,0.416629356262153,0.49363874793525,0.124419418037592,0.175941439863835,0.197142458209657,0.0596289854331004,0.0689666358415482,0.0934729275030971
"14",2011,0.355128412115085,0.409995062213711,0.599441081124002,0.299138628909448,0.427318069591918,0.568504570964267,0.164072188914923,0.15529537688945,0.184793753905258,0.0593444752333211,0.0618849377264539,0.140269073616804
"15",2012,0.373924064303792,0.441823521926775,0.573825234334363,0.32800653793302,0.473086953611893,0.496053785012933,0.114981630827213,0.142589499314378,0.207608652888734,0.0492913762185699,0.0944319845932977,0.13366955350846
"16",2013,0.358155568288821,0.458684065891462,0.625140603440972,0.411508484471941,0.479459847356647,0.583079013469413,0.113912207983438,0.176263933245254,0.249118153709978,0.0549251871202347,0.102198718110874,0.165788429773091
"17",2014,0.369183059018788,0.418208997404324,0.59856417251969,0.286824280566986,0.471416172663389,0.574234939245246,0.093359332599904,0.149339350636968,0.223404394226321,0.0643424194889857,0.102931111559755,0.133454937804549
"18",2015,0.368664343575434,0.424104658857327,0.534458378384773,0.353077661733278,0.469001282841328,0.585441056821748,0.14817469447096,0.139743102989471,0.221272511159967,0.0437404871801901,0.101712915441621,0.122610350745236
"19",2016,0.44140724405821,0.472600454743072,0.571751975745058,0.426389173851708,0.484848230612409,0.636555733332651,0.164986786882273,0.195062814470665,0.268341008119773,0.105257487255449,0.0952008633179224,0.162171279326671
"20",2017,0.446622795684503,0.479886173705124,0.608748523326921,0.337032033775588,0.514173484796603,0.561495469496728,0.107883332218208,0.162107873203537,0.251089727252877,0.0567751268550152,0.113212167652605,0.139641065984337
"21",2018,0.448473802489156,0.495700388663385,0.668299726317111,0.352496040428811,0.484108442840422,0.656966090033066,0.16126516981455,0.125249459170243,0.266706516440029,0.0760494406407477,0.0984844274708361,0.129840029534428
"22",2019,0.502579398479923,0.486130332950436,0.643341007985607,0.451613737317501,0.522713946854969,0.685511712813989,0.139577823169369,0.199670345539755,0.202208306233304,0.0569316236626887,0.124846968330369,0.166226679128712
