"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.091587848773732,0.111718515487659,0.470554805021456,0.0640349615237454,0.069125754238316,0.140066809958925,0.0768420970570033,0.0418037139583877,0.110116811991733,0.0321198402911024,0.0260118609199405,0.0587369256806958
"2",1999,0.0944221962688763,0.115812939193238,0.297756037496604,0.0664610864846541,0.101343102328672,0.099950651506788,0.091195005498551,0.0294467245874133,0.0627711025760413,0.0344006033460057,0.0326102218408126,0.0358592143840982
"3",2000,0.133922314902101,0.127925757266448,0.367428369831518,0.0562733661794514,0.093120520712347,0.209453588442449,0.0803401054455052,0.038668266836371,0.110876098421071,0.0269689954102597,0.0342190757141533,0.107010692788086
"4",2001,0.0943233464411095,0.0996199294241758,0.328321963789629,0.0671503061609287,0.100601654038471,0.192927402910058,0.071359218474716,0.0486098795419979,0.0954293642761315,0.0401564017075782,0.0436593422047656,0.137082517989494
"5",2002,0.111605654092315,0.13195516311804,0.313041446960218,0.0651372679233176,0.0694890554357151,0.118019722267875,0.0577603645245913,0.0424815408045379,0.140599313403087,0.0266549464623578,0.0199788098373166,0.0220212442261663
"6",2003,0.0981149819536069,0.120080851193115,0.32363654875847,0.0516640240094656,0.0495029372526284,0.131898318525051,0.038979269621279,0.0264579407265426,0.104272427078978,0.017682227368592,0.0081658777798319,0.0199916848578889
"7",2004,0.102742816245115,0.136683991302795,0.271096786310387,0.0549467523297363,0.0891532540996036,0.251824847576481,0.037763405751829,0.0301500545138566,0.212555335071273,0.0265135925499097,0.0630504404393384,0.0495359310479087
"8",2005,0.167583173812993,0.173853626847559,0.356753243344106,0.0772868385309176,0.104755352260105,0.223282823829577,0.0945978483116349,0.0761369864826332,0.156744909266214,0.0449614108849984,0.0539067262103127,0.0523217020795681
"9",2006,0.172498155571176,0.196950693938587,0.411685796825447,0.0742739253664362,0.106565638198563,0.254498808961511,0.0890552501674444,0.0685667952206587,0.216469842857019,0.0451081619148705,0.0440723277306628,0.108632105162584
"10",2007,0.306217080448159,0.266569075731365,0.552948082060156,0.0872917119166526,0.135323663587197,0.338492415284758,0.106845124928246,0.0836011597087904,0.209787140506169,0.0611647145864026,0.0590298407470498,0.162511263817527
"11",2008,0.268242922236211,0.262216390120698,0.528524165342179,0.10954568740854,0.11991753437011,0.317165705493481,0.100224699069975,0.0774153958108882,0.202244576083216,0.0504755096649596,0.0727537021258151,0.145087045053783
"12",2009,0.232073614786635,0.23713298316782,0.504760887158643,0.0850486428699336,0.110094128823385,0.301086912914939,0.0934828455675732,0.0804734785466625,0.219459732908908,0.0569650675091808,0.0642891115941244,0.118503077373606
"13",2010,0.266396766725386,0.258157990569836,0.478259890710256,0.098209315965797,0.119210351433942,0.255736277047506,0.111223597275651,0.0836213270643392,0.202858382899849,0.0530179985258053,0.0666081338363884,0.126641963043182
"14",2011,0.231646068940391,0.239570522795687,0.463841474812196,0.111746532822732,0.136223406749027,0.271695032454027,0.0902941424618087,0.0914989582652278,0.210111737550925,0.0468354377338717,0.08693813251856,0.151996851971719
"15",2012,0.191162123604036,0.240505674093153,0.485552921647483,0.110749594962761,0.144755183625879,0.30191449589683,0.0943449970777528,0.0930399423677989,0.213374898290003,0.0491941934090002,0.0682492348808866,0.139851710123068
"16",2013,0.225311111577442,0.286022326218381,0.519104047335032,0.117657809081346,0.137570372624295,0.327805356393341,0.0824158259016324,0.0782701513461002,0.262142735710703,0.0457327508578827,0.0638098932825018,0.161768996380203
"17",2014,0.255681335788656,0.300941410553277,0.522089501201878,0.116708179553524,0.180376311521582,0.307802616260526,0.109951633050487,0.102890115094584,0.234884908544539,0.0575265795139664,0.0731310012369215,0.135859937305018
"18",2015,0.266696371728395,0.319066094230291,0.582672749037502,0.120129696192594,0.182788641134745,0.380966232332443,0.0952018148233464,0.102576595937448,0.216636768193435,0.064230831313441,0.0709167376576809,0.120903099155385
"19",2016,0.338700718227071,0.377553743740152,0.646838640180015,0.116644893357636,0.169763124496285,0.470016851471866,0.0957469791138961,0.0964604818074239,0.198352749445526,0.0577369976790666,0.0807715968714801,0.136839137629547
"20",2017,0.294505451368925,0.383381047575149,0.630839372436761,0.10212084894848,0.16719559174833,0.404466973972705,0.0964457449682108,0.098639753302663,0.1603396863458,0.0589974288062989,0.0802714007662435,0.115060057148065
"21",2018,0.305137225189742,0.415272357040373,0.695017047234534,0.136783626801117,0.183210353826875,0.439116017020766,0.10111426078077,0.104736505986787,0.202288270274439,0.0472185593292418,0.0835957428720404,0.118949865384246
"22",2019,0.285248215754124,0.406729769423902,0.655388859805187,0.128770657876632,0.182786189971827,0.467623210127466,0.0926807551717152,0.091773288983125,0.241416737133819,0.0670665553155729,0.0982286895650675,0.141076263242126
