"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.36476240945091,0.289397229865453,0.561442477718568,0.211669827291914,0.12267783218273,0.382230264245047,0.258661528464485,0.169756733633978,0.273993146941099,0.17991312410803,0.0779781877939724,0.145046862056697
"2",1999,0.31272125284798,0.267792588246387,0.661213554705716,0.216473254789284,0.146617372143688,0.258767450000743,0.250397807508052,0.156447329924245,0.319824323874395,0.142659586369517,0.0510989566753299,0.125718909717767
"3",2000,0.268761987110782,0.261085446638645,0.458973828343557,0.167936879224529,0.128833274009108,0.24143264026907,0.172371711431761,0.137614847823609,0.330137742753623,0.118222344368984,0.0734242233615993,0.090462566246338
"4",2001,0.263091756578711,0.245205130199137,0.486380680497967,0.166510715549586,0.112217659545754,0.263172557705092,0.16987661095805,0.129953529332822,0.364582158513574,0.124661055642336,0.041195741795629,0.0929037222480156
"5",2002,0.257087215669241,0.260104842107292,0.482713474379656,0.138593103625294,0.101147499393111,0.228958491673042,0.146285914964268,0.0975202237086922,0.304182707325417,0.113470740909721,0.0564741744906041,0.0852511365563599
"6",2003,0.238145107818874,0.245461520646069,0.425364387265558,0.147162896112795,0.105977854072684,0.230079478643017,0.176078600373923,0.113670523992561,0.176090522565807,0.0835515936662743,0.0710608288353287,0.0685913492688428
"7",2004,0.217333939689204,0.208974795239822,0.461144707338812,0.140253665459398,0.126955316062998,0.204177906514828,0.186839969752828,0.113793048151633,0.203667082326747,0.0785890519142767,0.0537004921333145,0.124402483855063
"8",2005,0.220056405048921,0.204070305134468,0.491205455066822,0.136213343458493,0.111458078073091,0.241405910884972,0.164789874859252,0.123485518318531,0.24507187778403,0.0881814757433019,0.0491603601713476,0.146645703410455
"9",2006,0.216654991294361,0.214558514149998,0.523799816157479,0.136283516661967,0.0980364103183393,0.233702840424768,0.144643977013061,0.120077201696053,0.245136880843092,0.0829728130721397,0.0457457484605512,0.130392467115904
"10",2007,0.24853472766195,0.227121725154539,0.573737031734995,0.129371877777779,0.104111731695654,0.249624755213829,0.135700454324817,0.0966355448533745,0.26354204535083,0.0844965610502762,0.050831637117332,0.0946302641202374
"11",2008,0.241205873596659,0.247019566741146,0.517870241217971,0.109552925409925,0.106397288192958,0.240742720240443,0.127923568343336,0.103206764742667,0.29265252580964,0.0677192863989765,0.0568803652130793,0.114165090315558
"12",2009,0.199885514822739,0.223169220980928,0.53347723017938,0.0832119175875157,0.100795078284029,0.274060308111204,0.115146360873146,0.125617384241921,0.284698073807813,0.0672875101757244,0.0490605691840784,0.107208921449297
"13",2010,0.18695153522186,0.241394055489481,0.51668776008355,0.0803582288223288,0.107455323826955,0.254664992942667,0.102331342826929,0.118510940927209,0.281711439283591,0.0523305067877427,0.0506897002438861,0.120529224321367
"14",2011,0.190793817996716,0.286217221685919,0.555107329822361,0.0833247318036931,0.11574566548191,0.266778753599197,0.0852419979639769,0.108725888095207,0.30528668681433,0.0486986837789347,0.0555111989826605,0.130556659742671
"15",2012,0.232971023309854,0.314555370159936,0.616507213838024,0.081137217072573,0.114066315585507,0.295283474846305,0.085089618051887,0.107064103226301,0.297326647391485,0.0438886593997763,0.0551858681941541,0.138058339230619
"16",2013,0.228135498486405,0.345402233352415,0.631694601078381,0.0770937558304866,0.119340584053083,0.309365620521827,0.0957330776493325,0.0976304511933784,0.328457821285985,0.039641591217905,0.0454984203447557,0.1636581758517
"17",2014,0.234974851085307,0.362449639962707,0.68018128188194,0.0855229701198989,0.130096549374916,0.345213087895743,0.0872571582027322,0.111328584852667,0.304857667045784,0.0321890264719213,0.0447367193317157,0.16941410174349
"18",2015,0.234215568948318,0.377463015758821,0.666707091777843,0.0916662008488423,0.153631163014881,0.380581227022851,0.0733060860005469,0.122059998114107,0.305814509473861,0.0281611267077928,0.0434249875057691,0.149579137086213
"19",2016,0.270657073559532,0.430378826246021,0.689401559878567,0.0924056986659173,0.181019758965962,0.390422949509863,0.0683479408448814,0.117491681580474,0.348782599977316,0.0270498327134544,0.0493997996618995,0.157420392829183
"20",2017,0.267261773992033,0.46747679763831,0.723663026439366,0.112505821023281,0.205816591132015,0.400177715676027,0.0944434946549823,0.158390984723074,0.379305348944862,0.0306115672793403,0.0553389966102683,0.166925241345875
"21",2018,0.26213592769579,0.484821214577644,0.708730140921582,0.0910469299711632,0.190215882436953,0.404934516945569,0.0792414992533402,0.139863087560178,0.395327801143657,0.0344588115981975,0.0517363116122314,0.164557342010331
"22",2019,0.359571167459704,0.526898693216878,0.725437165547509,0.0644777731331375,0.188295276168258,0.439266913902047,0.0669503154597427,0.145255194054706,0.382084016677333,0.035486354897656,0.0613956403421296,0.173612874000617
