"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.380214093046836,0.519818305502102,0.619210480001916,0.241109435531152,0.390883645953049,0.51408838547966,0.140365402567672,0.226864284904198,0.372968301115588,0.0947020026499221,0.179110006323543,0.288701900476089
"2",1999,0.416476591557526,0.514180040587728,0.663434859398562,0.211090179094924,0.372702027737629,0.508399206154041,0.12181062867377,0.247053060192935,0.37270042864016,0.0861047302675832,0.19469487550946,0.236655616313607
"3",2000,0.465813876465576,0.504098101995317,0.666322514419368,0.25649061963441,0.38672985958646,0.520625977503912,0.191863602764793,0.297028398445427,0.381955778575788,0.126349052238282,0.184867783188217,0.297065858718078
"4",2001,0.416795290020092,0.521731766593877,0.638181437816954,0.236165089496944,0.423770035631402,0.495057542951206,0.216983958633747,0.274925630418742,0.384072904082193,0.124052346843686,0.193342306638066,0.237932762197359
"5",2002,0.419953557456152,0.505478608891896,0.637565599055411,0.237084937181038,0.431279927309166,0.505953560683154,0.214789789822884,0.261950239544636,0.427699051686261,0.116377849990805,0.196891883895797,0.213667059211975
"6",2003,0.379974557412753,0.512870986828989,0.638816869142103,0.283783871180516,0.409882501888732,0.541451328684013,0.235264430577223,0.281417766552219,0.433885807383441,0.104574216989486,0.230620555015085,0.284241360664022
"7",2004,0.378491274816286,0.510404540584184,0.65868788431992,0.21783712224599,0.417807268317479,0.567493227274085,0.215031862609825,0.266768486859871,0.428210546433507,0.129569821899755,0.239834010456809,0.344225972751934
"8",2005,0.39277515124188,0.534817409289338,0.678729442945993,0.223625057145634,0.405672655373384,0.544107647330984,0.221499527185599,0.26171420221962,0.392396378348457,0.101115125483959,0.225434986027494,0.286784749654811
"9",2006,0.409079129029278,0.527957001782111,0.679967035482075,0.272764332317249,0.437417651512121,0.560823953173979,0.185450327749431,0.293779939099132,0.394566479291867,0.106360585869198,0.228694632689034,0.284154910099938
"10",2007,0.450904570472621,0.499127471587851,0.673145018273351,0.27401889870629,0.445286028807114,0.571656098766345,0.253220856889801,0.299591203668024,0.408332592689722,0.131686684663941,0.240976437658731,0.343429558539364
"11",2008,0.387288476086666,0.53130508436073,0.676438500451632,0.243145351826579,0.452382038836785,0.570394734142947,0.225924254790774,0.28889075224984,0.412256658774236,0.118567913250294,0.249620815077191,0.351274370509324
"12",2009,0.358829618175036,0.510286120373818,0.678913153989215,0.267850308688974,0.429267163548537,0.580825726919016,0.209002937433131,0.283883328509601,0.43436853808311,0.089681055428946,0.228028608883593,0.334199042332936
"13",2010,0.419057248679364,0.496810214754547,0.660019724497707,0.258635209730065,0.44768679691481,0.580933332140528,0.193832605124084,0.271459100648018,0.438047617957936,0.115616023140377,0.224941621445334,0.352527204440432
"14",2011,0.396063270393245,0.480551409513684,0.642682443018666,0.257750790578486,0.442468974379678,0.577438775769473,0.215253008039303,0.305907148646239,0.471496456228863,0.127332572603155,0.24380406618013,0.361494823784209
"15",2012,0.401503269184723,0.497860328625301,0.675018924062762,0.260344876712191,0.449183700534018,0.586738612989194,0.199856672860676,0.314835702823731,0.443462914276891,0.1653888648149,0.221927677556971,0.333527243019671
"16",2013,0.369032859110536,0.498355194428382,0.64978572983134,0.238596996275982,0.435223864905928,0.576739162160883,0.273731351148287,0.290635888812869,0.449448237568431,0.111975340964242,0.23446127486141,0.347336746608577
"17",2014,0.466606225760242,0.53804020992913,0.679769471179559,0.288701960402659,0.444128816557991,0.587532818266335,0.234711400433374,0.271365366941401,0.447108373561173,0.0920750623568121,0.240953150963144,0.330696919220367
"18",2015,0.459131336006881,0.545212072270518,0.678291394655371,0.246064279675754,0.448595291695854,0.574652003470385,0.216232050909491,0.297943904426556,0.455831489575704,0.175353212743429,0.243946052912047,0.356155425250857
"19",2016,0.516427606587962,0.529601451952453,0.6913220939155,0.239717696730506,0.446363383510172,0.583989258313993,0.2713711051788,0.293548317957455,0.459262760200326,0.148709588877417,0.258153921901112,0.357166919975922
"20",2017,0.489712923052729,0.538492468186696,0.703035128026663,0.291610264539163,0.456775101286749,0.591015921938473,0.232993129734008,0.313904332354937,0.454502688682823,0.16732964232232,0.238213455694518,0.334034745516626
"21",2018,0.470086343784661,0.557612489036426,0.692484934874195,0.332089294324768,0.462345300346146,0.599683188638048,0.257778272290773,0.300527302189516,0.464437025833042,0.144721179134527,0.24335681650618,0.34646138176309
"22",2019,0.528205153438866,0.561425033212204,0.701402746926851,0.282743656148204,0.472816523210857,0.608033447782414,0.228064843037782,0.31265775220041,0.45099218887036,0.145669692804226,0.263076048811294,0.362364564214693
