"","year","mlowedu60","mmidedu60","mhighedu60","flowedu60","fmidedu60","fhighedu60","mlowedu65","mmidedu65","mhighedu65","flowedu65","fmidedu65","fhighedu65"
"1",1998,0.561250179461615,0.440500463689052,0.590116781374746,0.315102564235009,0.193760270857071,0.305825468825982,0.313301357803069,0.140529691385045,0.40339209124113,0.136863084757109,0.198522906749927,0.198522906749927
"2",1999,0.561160496915214,0.61410232663817,0.517619357574723,0.306406018392251,0.240478099484167,0.267502791077524,0.326466706144496,0.26687937876412,0.303891335062223,0.137833286551308,0.040916266208017,0.040916266208017
"3",2000,0.567101971394047,0.40235564797094,0.521972631973514,0.316426648653875,0.113972362674547,0.167008193126093,0.313402680452537,0.3167476472205,0.494860522511278,0.155898346336953,0.0573721313972225,0.0573721313972225
"4",2001,0.51058948356248,0.336510398494485,0.732712458660159,0.283791538347078,0.205606922047133,0.2592690004265,0.310728611083569,0.397797670507057,0.293451134548138,0.145310731500844,0.117801567901546,0.117801567901546
"5",2002,0.522710758828068,0.459993500781223,0.638299021623949,0.293045200716175,0.319267367532052,0.260397117516189,0.327235954942865,0.208939955417284,0.274999222566439,0.180569211084714,0.0506222332188499,0.0506222332188499
"6",2003,0.523395198983411,0.376681618113693,0.746989423970503,0.308358152287332,0.195744099900101,0.397111894457335,0.339772710844217,0.174045705735082,0.211055287221025,0.165230385827023,0.203644215144536,0.203644215144536
"7",2004,0.54454016058052,0.282402216207614,0.456739231036753,0.315306555834321,0.243447483791626,0.249556640913093,0.317594460306043,0.15862732517465,0.377824451260255,0.164279422324913,0.0754820373025724,0.0754820373025724
"8",2005,0.522514723435912,0.3744997075888,0.535352582657706,0.315099288367096,0.109283577556231,0.352315558142801,0.315848369025648,0.213650473226086,0.336547102227054,0.154344954641575,0.0660793397534762,0.0660793397534762
"9",2006,0.513113822085682,0.497434634047301,0.493302630312595,0.337171066587082,0.284289520349874,0.292737691571434,0.291598709048195,0.175305480619807,0.300206279301723,0.163685306153318,0.128397704082693,0.128397704082693
"10",2007,0.502527664609967,0.397778267680454,0.627857286436414,0.30934919647853,0.271608073868016,0.294888163837005,0.271525310484652,0.120371493959176,0.192010050943667,0.173349271989406,0.144639736864126,0.144639736864126
"11",2008,0.48651926472187,0.346043832483768,0.549710262869656,0.347181371618536,0.185345195926788,0.331154123012166,0.305260509259437,0.186405141010417,0.272674039088251,0.185153049949781,0.0697631297022141,0.0697631297022141
"12",2009,0.484633448342141,0.43585393319432,0.586674906598718,0.341202268743597,0.252636989663883,0.314580831951784,0.286007070739817,0.249055615883472,0.39985085898534,0.182087580309074,0.164630490030434,0.164630490030434
"13",2010,0.471265146509548,0.475173062750833,0.644050561988925,0.317731530320627,0.368244975353483,0.312398703919243,0.280198812010686,0.142949319837062,0.554547305449741,0.165084794332834,0.113739946992616,0.113739946992616
"14",2011,0.456952595931575,0.426152947813041,0.611809723060915,0.301056620345905,0.238193807727111,0.248946383939095,0.284996398333074,0.36131617571936,0.295090656143006,0.142221145658041,0.100102110035818,0.100102110035818
"15",2012,0.456456460722641,0.354868972573582,0.500930909304818,0.303809251395305,0.264719514958148,0.282303696525287,0.318381725333943,0.256882181691212,0.329774233693038,0.146434650799327,0.0945302633972697,0.0945302633972697
"16",2013,0.454816618927157,0.375974218488977,0.566315075215288,0.299266075653123,0.347335757718088,0.368659148317758,0.284890276925524,0.197671348219759,0.284068544440613,0.135074856700724,0.213553269466577,0.213553269466577
"17",2014,0.451593314846336,0.365167351897323,0.604530690671628,0.315437790428255,0.416802212437207,0.300510833723039,0.263367621731848,0.233019162168988,0.277017242160716,0.141723330614394,0.174723512622145,0.174723512622145
"18",2015,0.437216472026451,0.411144825488402,0.598765054817072,0.327821856979107,0.430131605347908,0.395709742145327,0.258085107889615,0.227556783408963,0.239030321214316,0.141443048124845,0.12814938099938,0.12814938099938
"19",2016,0.44789218959468,0.442917910672175,0.625647911963838,0.334315251213051,0.398956351167386,0.393027460210992,0.276073575652151,0.185087990371933,0.336507730515659,0.143709760088047,0.162657013705213,0.162657013705213
"20",2017,0.491186310000785,0.497895899789693,0.66253673227278,0.36608292387942,0.488169428561846,0.483886439289737,0.264024704138129,0.287043042231367,0.379795133069904,0.139083472804304,0.176502736248507,0.176502736248507
"21",2018,0.510226189308656,0.548346148067738,0.678060739897425,0.373388310028431,0.55879988625586,0.617151688647749,0.268954636996885,0.262131275797271,0.405674781033425,0.143578673672995,0.14524805349224,0.14524805349224
"22",2019,0.519662454989641,0.570084558235601,0.723138177107835,0.359748495365342,0.56330688464037,0.639472859879055,0.282075043474429,0.26644170645353,0.480065613920423,0.160315150833679,0.182878301739873,0.182878301739873
